fileslug,date,stars,treated,boughtstars,treated2,_merge
entelecheia_super-duper-waddle,2023-05-31,19,1,0,1,both
entelecheia_super-duper-waddle,2023-06-01,19,1,0,1,both
entelecheia_super-duper-waddle,2023-06-02,19,1,0,1,both
entelecheia_super-duper-waddle,2023-06-03,19,1,0,1,both
entelecheia_super-duper-waddle,2023-06-04,19,1,0,1,both
entelecheia_super-duper-waddle,2023-06-05,19,1,0,1,both
entelecheia_super-duper-waddle,2023-06-06,19,1,0,1,both
entelecheia_super-duper-waddle,2023-06-07,19,1,0,1,both
esphome_dashboard,2023-05-09,27,1,0,1,both
esphome_dashboard,2023-05-10,28,1,0,1,both
esphome_dashboard,2023-05-11,28,1,0,1,both
esphome_dashboard,2023-05-12,28,1,0,1,both
esphome_dashboard,2023-05-13,36,1,0,1,both
esphome_dashboard,2023-05-14,43,1,0,1,both
esphome_dashboard,2023-05-15,44,1,0,1,both
esphome_dashboard,2023-05-16,45,1,0,1,both
esphome_dashboard,2023-05-17,45,1,0,1,both
esphome_dashboard,2023-05-18,45,1,0,1,both
esphome_dashboard,2023-05-19,47,1,0,1,both
esphome_dashboard,2023-05-20,48,1,0,1,both
esphome_dashboard,2023-05-21,48,1,0,1,both
esphome_dashboard,2023-05-22,48,1,0,1,both
esphome_dashboard,2023-05-23,48,1,0,1,both
esphome_dashboard,2023-05-24,48,1,0,1,both
esphome_dashboard,2023-05-25,48,1,0,1,both
esphome_dashboard,2023-05-26,48,1,0,1,both
esphome_dashboard,2023-05-27,48,1,0,1,both
esphome_dashboard,2023-05-28,48,1,0,1,both
esphome_dashboard,2023-05-29,48,1,0,1,both
esphome_dashboard,2023-05-30,48,1,0,1,both
esphome_dashboard,2023-05-31,48,1,0,1,both
esphome_dashboard,2023-06-01,48,1,0,1,both
esphome_dashboard,2023-06-02,48,1,0,1,both
esphome_dashboard,2023-06-03,48,1,0,1,both
esphome_dashboard,2023-06-04,48,1,0,1,both
esphome_dashboard,2023-06-05,49,1,0,1,both
esphome_dashboard,2023-06-06,49,1,0,1,both
esphome_dashboard,2023-06-07,49,1,0,1,both
evidlo_dech,2023-05-09,0,0,0,0,left_only
evidlo_dech,2023-05-10,0,0,0,0,left_only
evidlo_dech,2023-05-11,0,0,0,0,left_only
evidlo_dech,2023-05-12,0,0,0,0,left_only
evidlo_dech,2023-05-13,0,0,0,0,left_only
evidlo_dech,2023-05-14,0,0,0,0,left_only
evidlo_dech,2023-05-15,0,0,0,0,left_only
evidlo_dech,2023-05-16,0,0,0,0,left_only
evidlo_dech,2023-05-17,0,0,0,0,left_only
evidlo_dech,2023-05-18,0,0,0,0,left_only
evidlo_dech,2023-05-19,0,0,0,0,left_only
evidlo_dech,2023-05-20,0,0,0,0,left_only
evidlo_dech,2023-05-21,0,0,0,0,left_only
evidlo_dech,2023-05-22,0,0,0,0,left_only
evidlo_dech,2023-05-23,0,0,0,0,left_only
evidlo_dech,2023-05-24,0,0,0,0,left_only
evidlo_dech,2023-05-25,0,0,0,0,left_only
evidlo_dech,2023-05-26,0,0,0,0,left_only
evidlo_dech,2023-05-27,0,0,0,0,left_only
evidlo_dech,2023-05-28,0,0,0,0,left_only
evidlo_dech,2023-05-29,0,0,0,0,left_only
evidlo_dech,2023-05-30,0,0,0,0,left_only
evidlo_dech,2023-05-31,0,0,0,0,left_only
evidlo_dech,2023-06-01,0,0,0,0,left_only
evidlo_dech,2023-06-02,0,0,0,0,left_only
evidlo_dech,2023-06-03,0,0,0,0,left_only
evidlo_dech,2023-06-04,0,0,0,0,left_only
evidlo_dech,2023-06-05,0,0,0,0,left_only
evidlo_dech,2023-06-06,0,0,0,0,left_only
evidlo_dech,2023-06-07,0,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-09,30,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-10,32,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-11,33,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-12,34,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-13,35,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-14,35,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-15,35,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-16,35,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-17,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-18,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-19,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-20,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-21,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-22,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-23,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-24,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-25,36,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-26,37,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-27,37,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-28,37,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-29,37,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-30,37,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-05-31,37,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-06-01,37,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-06-02,38,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-06-03,38,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-06-04,40,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-06-05,40,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-06-06,40,0,0,0,left_only
explosion_spacy-huggingface-pipelines,2023-06-07,40,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-09,5,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-10,5,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-11,5,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-12,5,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-13,5,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-14,6,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-15,6,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-16,7,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-17,7,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-18,8,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-19,10,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-20,10,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-21,10,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-22,10,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-23,11,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-24,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-25,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-26,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-27,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-28,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-29,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-30,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-05-31,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-06-01,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-06-02,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-06-03,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-06-04,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-06-05,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-06-06,12,0,0,0,left_only
fabprezja_deep-fast-vision,2023-06-07,12,0,0,0,left_only
facundobatista_foffinf,2023-05-09,3,0,0,0,left_only
facundobatista_foffinf,2023-05-10,3,0,0,0,left_only
facundobatista_foffinf,2023-05-11,3,0,0,0,left_only
facundobatista_foffinf,2023-05-12,4,0,0,0,left_only
facundobatista_foffinf,2023-05-13,4,0,0,0,left_only
facundobatista_foffinf,2023-05-14,4,0,0,0,left_only
facundobatista_foffinf,2023-05-15,4,0,0,0,left_only
facundobatista_foffinf,2023-05-16,4,0,0,0,left_only
facundobatista_foffinf,2023-05-17,4,0,0,0,left_only
facundobatista_foffinf,2023-05-18,4,0,0,0,left_only
facundobatista_foffinf,2023-05-19,4,0,0,0,left_only
facundobatista_foffinf,2023-05-20,4,0,0,0,left_only
facundobatista_foffinf,2023-05-21,4,0,0,0,left_only
facundobatista_foffinf,2023-05-22,4,0,0,0,left_only
facundobatista_foffinf,2023-05-23,4,0,0,0,left_only
facundobatista_foffinf,2023-05-24,4,0,0,0,left_only
facundobatista_foffinf,2023-05-25,4,0,0,0,left_only
facundobatista_foffinf,2023-05-26,4,0,0,0,left_only
facundobatista_foffinf,2023-05-27,4,0,0,0,left_only
facundobatista_foffinf,2023-05-28,4,0,0,0,left_only
facundobatista_foffinf,2023-05-29,4,0,0,0,left_only
facundobatista_foffinf,2023-05-30,4,0,0,0,left_only
facundobatista_foffinf,2023-05-31,4,0,0,0,left_only
facundobatista_foffinf,2023-06-01,4,0,0,0,left_only
facundobatista_foffinf,2023-06-02,4,0,0,0,left_only
facundobatista_foffinf,2023-06-03,4,0,0,0,left_only
facundobatista_foffinf,2023-06-04,4,0,0,0,left_only
facundobatista_foffinf,2023-06-05,4,0,0,0,left_only
facundobatista_foffinf,2023-06-06,4,0,0,0,left_only
facundobatista_foffinf,2023-06-07,4,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-09,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-10,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-11,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-12,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-13,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-14,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-15,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-16,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-17,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-18,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-19,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-20,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-21,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-22,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-23,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-24,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-25,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-26,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-27,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-28,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-29,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-30,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-05-31,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-06-01,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-06-02,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-06-03,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-06-04,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-06-05,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-06-06,0,0,0,0,left_only
fearlessxjdx_examanalyzer,2023-06-07,0,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-09,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-10,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-11,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-12,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-13,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-14,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-15,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-16,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-17,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-18,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-19,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-20,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-21,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-22,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-23,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-24,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-25,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-26,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-27,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-28,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-29,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-30,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-05-31,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-06-01,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-06-02,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-06-03,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-06-04,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-06-05,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-06-06,1,0,0,0,left_only
fenixinvitado2021_revistas,2023-06-07,1,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-09,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-10,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-11,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-12,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-13,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-14,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-15,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-16,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-17,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-18,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-19,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-20,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-21,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-22,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-23,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-24,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-25,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-26,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-27,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-28,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-29,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-30,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-05-31,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-06-01,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-06-02,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-06-03,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-06-04,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-06-05,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-06-06,0,0,0,0,left_only
fenixinvitado2021_shorturl,2023-06-07,0,0,0,0,left_only
ferwanguer_pyqea,2023-05-09,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-10,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-11,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-12,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-13,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-14,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-15,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-16,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-17,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-18,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-19,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-20,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-21,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-22,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-23,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-24,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-25,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-26,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-27,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-28,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-29,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-30,3,0,0,0,left_only
ferwanguer_pyqea,2023-05-31,3,0,0,0,left_only
ferwanguer_pyqea,2023-06-01,3,0,0,0,left_only
ferwanguer_pyqea,2023-06-02,3,0,0,0,left_only
ferwanguer_pyqea,2023-06-03,3,0,0,0,left_only
ferwanguer_pyqea,2023-06-04,3,0,0,0,left_only
ferwanguer_pyqea,2023-06-05,3,0,0,0,left_only
ferwanguer_pyqea,2023-06-06,3,0,0,0,left_only
ferwanguer_pyqea,2023-06-07,3,0,0,0,left_only
firebase_firebase-functions-python,2023-05-09,36,1,1,2,both
firebase_firebase-functions-python,2023-05-10,36,1,1,2,both
firebase_firebase-functions-python,2023-05-11,36,1,1,2,both
firebase_firebase-functions-python,2023-05-12,38,1,1,2,both
firebase_firebase-functions-python,2023-05-13,64,1,1,2,both
firebase_firebase-functions-python,2023-05-14,84,1,1,2,both
firebase_firebase-functions-python,2023-05-15,89,1,1,2,both
firebase_firebase-functions-python,2023-05-16,98,1,1,2,both
firebase_firebase-functions-python,2023-05-17,100,1,1,2,both
firebase_firebase-functions-python,2023-05-18,100,1,1,2,both
firebase_firebase-functions-python,2023-05-19,100,1,1,2,both
firebase_firebase-functions-python,2023-05-20,100,1,1,2,both
firebase_firebase-functions-python,2023-05-21,100,1,1,2,both
firebase_firebase-functions-python,2023-05-22,100,1,1,2,both
firebase_firebase-functions-python,2023-05-23,100,1,1,2,both
firebase_firebase-functions-python,2023-05-24,100,1,1,2,both
firebase_firebase-functions-python,2023-05-25,100,1,1,2,both
firebase_firebase-functions-python,2023-05-26,100,1,1,2,both
firebase_firebase-functions-python,2023-05-27,100,1,1,2,both
firebase_firebase-functions-python,2023-05-28,100,1,1,2,both
firebase_firebase-functions-python,2023-05-29,100,1,1,2,both
firebase_firebase-functions-python,2023-05-30,100,1,1,2,both
firebase_firebase-functions-python,2023-05-31,100,1,1,2,both
firebase_firebase-functions-python,2023-06-01,100,1,1,2,both
firebase_firebase-functions-python,2023-06-02,100,1,1,2,both
firebase_firebase-functions-python,2023-06-03,100,1,1,2,both
firebase_firebase-functions-python,2023-06-04,100,1,1,2,both
firebase_firebase-functions-python,2023-06-05,100,1,1,2,both
firebase_firebase-functions-python,2023-06-06,100,1,1,2,both
firebase_firebase-functions-python,2023-06-07,100,1,1,2,both
fititnt_spatial-data-conflation-open-toolchain,2023-05-09,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-10,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-11,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-12,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-13,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-14,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-15,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-16,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-17,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-18,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-19,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-20,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-21,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-22,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-23,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-24,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-25,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-26,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-27,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-28,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-29,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-30,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-05-31,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-06-01,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-06-02,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-06-03,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-06-04,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-06-05,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-06-06,0,0,0,0,left_only
fititnt_spatial-data-conflation-open-toolchain,2023-06-07,0,0,0,0,left_only
frappe_bench,2023-05-09,100,0,0,0,left_only
frappe_bench,2023-05-10,100,0,0,0,left_only
frappe_bench,2023-05-11,100,0,0,0,left_only
frappe_bench,2023-05-12,100,0,0,0,left_only
frappe_bench,2023-05-13,100,0,0,0,left_only
frappe_bench,2023-05-14,100,0,0,0,left_only
frappe_bench,2023-05-15,100,0,0,0,left_only
frappe_bench,2023-05-16,100,0,0,0,left_only
frappe_bench,2023-05-17,100,0,0,0,left_only
frappe_bench,2023-05-18,100,0,0,0,left_only
frappe_bench,2023-05-19,100,0,0,0,left_only
frappe_bench,2023-05-20,100,0,0,0,left_only
frappe_bench,2023-05-21,100,0,0,0,left_only
frappe_bench,2023-05-22,100,0,0,0,left_only
frappe_bench,2023-05-23,100,0,0,0,left_only
frappe_bench,2023-05-24,100,0,0,0,left_only
frappe_bench,2023-05-25,100,0,0,0,left_only
frappe_bench,2023-05-26,100,0,0,0,left_only
frappe_bench,2023-05-27,100,0,0,0,left_only
frappe_bench,2023-05-28,100,0,0,0,left_only
frappe_bench,2023-05-29,100,0,0,0,left_only
frappe_bench,2023-05-30,100,0,0,0,left_only
frappe_bench,2023-05-31,100,0,0,0,left_only
frappe_bench,2023-06-01,100,0,0,0,left_only
frappe_bench,2023-06-02,100,0,0,0,left_only
frappe_bench,2023-06-03,100,0,0,0,left_only
frappe_bench,2023-06-04,100,0,0,0,left_only
frappe_bench,2023-06-05,100,0,0,0,left_only
frappe_bench,2023-06-06,100,0,0,0,left_only
frappe_bench,2023-06-07,100,0,0,0,left_only
fraugs_fraug,2023-05-09,0,0,0,0,left_only
fraugs_fraug,2023-05-10,0,0,0,0,left_only
fraugs_fraug,2023-05-11,0,0,0,0,left_only
fraugs_fraug,2023-05-12,0,0,0,0,left_only
fraugs_fraug,2023-05-13,0,0,0,0,left_only
fraugs_fraug,2023-05-14,0,0,0,0,left_only
fraugs_fraug,2023-05-15,0,0,0,0,left_only
fraugs_fraug,2023-05-16,0,0,0,0,left_only
fraugs_fraug,2023-05-17,0,0,0,0,left_only
fraugs_fraug,2023-05-18,0,0,0,0,left_only
fraugs_fraug,2023-05-19,0,0,0,0,left_only
fraugs_fraug,2023-05-20,0,0,0,0,left_only
fraugs_fraug,2023-05-21,0,0,0,0,left_only
fraugs_fraug,2023-05-22,0,0,0,0,left_only
fraugs_fraug,2023-05-23,0,0,0,0,left_only
fraugs_fraug,2023-05-24,0,0,0,0,left_only
fraugs_fraug,2023-05-25,0,0,0,0,left_only
fraugs_fraug,2023-05-26,0,0,0,0,left_only
fraugs_fraug,2023-05-27,0,0,0,0,left_only
fraugs_fraug,2023-05-28,0,0,0,0,left_only
fraugs_fraug,2023-05-29,0,0,0,0,left_only
fraugs_fraug,2023-05-30,0,0,0,0,left_only
fraugs_fraug,2023-05-31,0,0,0,0,left_only
fraugs_fraug,2023-06-01,0,0,0,0,left_only
fraugs_fraug,2023-06-02,0,0,0,0,left_only
fraugs_fraug,2023-06-03,0,0,0,0,left_only
fraugs_fraug,2023-06-04,0,0,0,0,left_only
fraugs_fraug,2023-06-05,0,0,0,0,left_only
fraugs_fraug,2023-06-06,0,0,0,0,left_only
fraugs_fraug,2023-06-07,0,0,0,0,left_only
freemindcore_sdwebuiapi,2023-05-09,0,1,0,1,both
freemindcore_sdwebuiapi,2023-05-10,0,1,0,1,both
freemindcore_sdwebuiapi,2023-05-11,0,1,0,1,both
freemindcore_sdwebuiapi,2023-05-12,0,1,0,1,both
freemindcore_sdwebuiapi,2023-05-13,8,1,0,1,both
freemindcore_sdwebuiapi,2023-05-14,15,1,0,1,both
freemindcore_sdwebuiapi,2023-05-15,16,1,0,1,both
freemindcore_sdwebuiapi,2023-05-16,17,1,0,1,both
freemindcore_sdwebuiapi,2023-05-17,17,1,0,1,both
freemindcore_sdwebuiapi,2023-05-18,17,1,0,1,both
freemindcore_sdwebuiapi,2023-05-19,18,1,0,1,both
freemindcore_sdwebuiapi,2023-05-20,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-21,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-22,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-23,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-24,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-25,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-26,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-27,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-28,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-29,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-30,19,1,0,1,both
freemindcore_sdwebuiapi,2023-05-31,19,1,0,1,both
freemindcore_sdwebuiapi,2023-06-01,19,1,0,1,both
freemindcore_sdwebuiapi,2023-06-02,19,1,0,1,both
freemindcore_sdwebuiapi,2023-06-03,19,1,0,1,both
freemindcore_sdwebuiapi,2023-06-04,19,1,0,1,both
freemindcore_sdwebuiapi,2023-06-05,19,1,0,1,both
freemindcore_sdwebuiapi,2023-06-06,19,1,0,1,both
freemindcore_sdwebuiapi,2023-06-07,19,1,0,1,both
fritjof-b_swedish-market-insights,2023-05-09,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-10,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-11,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-12,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-13,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-14,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-15,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-16,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-17,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-18,2,0,0,0,left_only
fritjof-b_swedish-market-insights,2023-05-19,2,0,0,0,left_only
